pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_radj,pl_bmassj,st_mass,st_teff
Kepler-603 d,Kepler-603,2016,Transit,6.2171292,0.0,,,0.11776251,0.00724,1.01,5808.0
Kepler-458 c,KIC 9663113,2016,Transit,20.74028413,0.0,,,0.3746989,0.0516,1.15,6117.21
Kepler-1922 b,Kepler-1922,2021,Transit,13.22259998,0.0,,,0.20435837,0.0184,0.953,5931.0
Kepler-969 c,Kepler-969,2016,Transit,1.682934604,0.0,,,0.08832188,0.00295,0.92,5214.0
HIP 41378 e,HIP 41378,2016,Transit,393.0,0.065,0.031,-0.065,0.46302158,0.0239752,1.22,6290.0
HD 96127 b,HD 96127,2011,Radial Velocity,638.9,0.3,0.1,-0.1,1.16,3.8,0.91,3943.0
WASP-63 b,WASP-63,2012,Transit,4.37808,0.0,,,1.41,0.37,1.28,5550.0
GJ 1132 b,GJ 1132,2015,Transit,1.62892911,0.0118,0.047,-0.0099,0.1063,0.00578,0.1945,3229.0
Kepler-178 d,Kepler-178,2014,Transit,96.678988,0.0,,,0.352,0.0465,0.852,5676.0
HD 88133 b,HD 88133,2004,Radial Velocity,3.414884,0.031,0.021,-0.021,1.23,1.02,1.26,5392.0
TOI-7384 b,TOI-7384,2026,Transit,6.2340258,0.4,,,0.318,0.039,0.318,3185.0
HD 80869 b,HD 80869,2021,Radial Velocity,1752.92067,0.924,0.053,-0.094,1.15,5.065,1.06,5837.0
TOI-1448 b,TOI-1448,2024,Transit,8.112245,0.36,,,0.24524978,0.06135386,0.372,3412.0
Kepler-862 b,Kepler-862,2016,Transit,3.148664534,0.0,,,0.19716299,0.0174,0.88,5333.0
TOI-5350 b,TOI-5350,2025,Transit,7.581367,0.0165,0.012,-0.0081,1.108,6.59,1.167,6220.0
Kepler-138 c,Kepler-138,2014,Transit,13.7815,0.017,0.008,-0.007,0.13471341,0.00723661,0.535,3841.0
Kepler-1001 b,Kepler-1001,2016,Transit,14.30511983,0.0,,,0.28102418,0.0317,0.9,5491.0
Kepler-1059 b,Kepler-1059,2016,Transit,3.764191048,0.0,,,0.15434026,0.0115,0.75,4906.0
HD 86728 b,HD 86728,2025,Radial Velocity,31.1515,0.067,0.065,-0.046,0.27,0.0296701,0.967,5610.0
Kepler-518 b,Kepler-518,2016,Transit,8.512035877,0.0,,,0.18824159,0.016,0.96,5842.0
Kepler-28 b,Kepler-28,2011,Transit,5.91,0.0,,,0.17477057,0.00512855,0.684,4499.3
HD 63433 c,HD 63433,2020,Transit,20.5438281,0.21,0.33,-0.14,0.24,0.04889116,0.956,5553.0
Kepler-49 d,Kepler-49,2014,Transit,2.576549,0.0,,,0.143,0.7424824,0.549,4252.0
HD 114729 b,HD 114729,2002,Radial Velocity,1121.79,0.079,0.029,-0.032,1.24,0.825,0.936,5844.0
Kepler-107 c,Kepler-107,2014,Transit,4.901452,0.08,,,0.14247504,0.03146352,1.238,5854.0
Kepler-88 d,KOI-142,2020,Radial Velocity,1403.0,0.41,0.03,-0.03,1.17,3.0504646,0.99,5466.0
TOI-2095 b,TOI-2095,2023,Transit,17.66484,0.0,,,0.11151772,0.01290004,0.44,3759.0
WASP-67 b,WASP-67,2012,Transit,4.61442,0.0,,,1.15,0.43,0.91,5200.0
Kepler-1755 b,Kepler-1755,2021,Transit,24.81209946,0.0,,,0.52786987,0.0924,1.003,6086.0
Teegarden's Star c,Teegarden's Star,2019,Radial Velocity,11.416,0.04,0.07,-0.03,0.0912,0.00330367,0.097,3034.0
TOI-2000 b,TOI-2000,2023,Transit,3.09833,0.0,,,0.241,0.0347,1.082,5611.0
WASP-131 b,WASP-131,2016,Transit,5.3220125,0.0,,,1.226,0.273,1.06,5990.0
HD 144899 b,HD 144899,2022,Radial Velocity,40.43914,0.821,0.078,-0.171,0.425,0.064,1.16,6126.0
Kepler-9 c,Kepler-9,2010,Transit,38.9853,0.06691,0.0001,-0.00012,0.72084932,0.09407545,1.022,5774.0
HD 219828 b,HD 219828,2007,Radial Velocity,3.83483,0.091,0.021,-0.025,0.409,0.06,1.04,5891.0
OGLE-TR-113 b,OGLE-TR-113,2004,Transit,1.4324752,0.0,,,1.093,1.26,0.779,4790.0
HD 156279 c,HD 156279,2016,Radial Velocity,4818.25358,0.261,0.006,-0.006,1.11,9.75,0.94,5453.0
Kepler-1041 b,Kepler-1041,2016,Transit,24.7576421,0.0,,,0.26228923,0.0282,1.06,5957.0
Kepler-877 b,Kepler-877,2016,Transit,18.45847097,0.0,,,0.18913373,0.0162,0.85,5261.0
HD 135694 b,HD 135694,2023,Transit,15.923475568,0.0,,,0.25488491,0.01919275,1.02,5712.0
TIC 237913194 b,TIC 237913194,2020,Transit,15.168865,0.575,0.011,-0.011,1.117,1.942,1.026,5788.0
Kepler-1578 b,Kepler-1578,2016,Transit,1.450886907,0.0,,,0.09278259,0.00352,0.9,5545.0
TOI-776 c,TOI-776,2020,Transit,15.665323,0.089,0.048,-0.054,0.18262142,0.02170983,0.542,3725.0
Kepler-212 b,Kepler-212,2014,Transit,16.257582,0.0,,,0.097,0.00416,1.166,5852.0
Kepler-1577 b,Kepler-1577,2016,Transit,6.30560247,0.0,,,0.10081185,0.00474,0.78,4862.0
Kepler-257 b,Kepler-257,2014,Transit,2.382667,0.0,,,0.233,0.023,0.916,5180.0
WASP-61 b,WASP-61,2012,Transit,3.8559,0.0,,,1.41,2.68,1.82,6250.0
Kepler-165 b,Kepler-165,2014,Transit,8.180848,0.0,,,0.207,0.0189,0.746,5211.0
Kepler-55 d,Kepler-55,2014,Transit,2.211099,0.0,,,0.142,0.00993,0.631,4503.0
HD 27894 b,HD 27894,2005,Radial Velocity,18.01939,0.047,0.012,-0.011,1.26,0.619,0.81,4875.0
Kepler-1700 b,Kepler-1700,2020,Transit,234.239,0.0,,,0.2588366,0.0276,1.12,6031.0
TOI-2093 b,TOI-2093,2025,Radial Velocity,12.836,0.0,,,0.29,0.03335133,0.745,4426.0
HD 45364 b,HD 45364,2008,Radial Velocity,225.79,0.067,0.016,-0.016,0.805,0.1893,0.82,5466.0
Kepler-1608 b,Kepler-1608,2016,Transit,16.4735686,0.0,,,0.15434026,0.0115,0.75,4992.0
HATS-11 b,HATS-11,2016,Transit,3.619188,0.34,,,1.60852886,0.83,1.33,6563.0
EPIC 201757695.02,EPIC 201757695,2020,Transit,2.0478,0.0,,,0.08102328,0.00217,0.727,4520.0
Kepler-152 b,Kepler-152,2014,Transit,18.207973,0.0,,,0.249,0.0258,0.779,5088.0
Kepler-253 c,Kepler-253,2014,Transit,10.281951,0.0,,,0.236,0.0236,0.86,5208.0
Kepler-759 b,Kepler-759,2016,Transit,41.805985,0.0,,,0.20251584,0.0182,1.04,5860.0
V1298 Tau c,V1298 Tau,2019,Transit,8.249164,0.0094,,,0.45320802,0.01478785,1.1,4970.0
HIP 8152 c,HIP 8152,2023,Transit,19.60562,0.2,0.1,-0.1,0.22521451,0.03366596,0.9373,5618.0
DE CVn b,DE CVn,2018,Eclipse Timing Variations,4098.1,0.0,,,1.1,12.02930278,0.51,3579.0
HATS-29 b,HATS-29,2016,Transit,4.6058749,0.158,,,1.251,0.653,1.032,5670.0
Kepler-365 c,Kepler-365,2014,Transit,17.784129,0.0,,,0.146,0.0105,1.02,6012.0
TOI-942 c,TOI-942,2020,Transit,10.156272,0.32,0.23,-0.16,0.41663021,0.11641444,0.822,4969.0
Kepler-899 b,Kepler-899,2016,Transit,19.17891293,0.0,,,0.23909359,0.0241,0.93,5595.0
TOI-3474 b,TOI-3474,2025,Transit,3.8795105,0.13,,,1.309,0.61,1.121,6020.0
Kepler-1328 b,Kepler-1328,2016,Transit,4.52158888,0.0,,,0.08742974,0.00284,1.0,5780.0
Kepler-1329 b,Kepler-1329,2016,Transit,9.33646594,0.0,,,0.19359443,0.0168,0.72,4500.0
Kepler-825 c,Kepler-825,2016,Transit,8.1818246,0.0,,,0.1641538,0.0127,1.03,5976.0
Kepler-281 c,Kepler-281,2014,Transit,36.337373,0.0,,,0.474,0.5069528,0.95,5723.0
Kepler-382 b,Kepler-382,2014,Transit,5.262155,0.0,,,0.118,0.00724,1.002,5600.0
TOI-4329 b,TOI-4329,2022,Transit,2.9223,0.068,0.079,-0.079,1.5,0.45,1.538,6000.0
Kepler-1106 b,Kepler-1106,2016,Transit,1.252752174,0.0,,,0.14720314,0.0106,1.11,6104.0
WASP-129 b,WASP-129,2016,Transit,5.748145,0.096,,,0.93,1.0,1.0,5900.0
Kepler-171 c,Kepler-171,2014,Transit,11.463462,0.0,,,0.228,0.0223,0.978,5642.0
HD 86264 b,HD 86264,2009,Radial Velocity,1488.79123,0.821,0.101,-0.185,1.11,9.808,1.26,6210.0
WASP-33 b,WASP-33,2010,Transit,1.21987,0.0,,,1.593,2.093,1.495,7430.0
eps Eri b,eps Eri,2000,Radial Velocity,2680.0,0.06,0.06,-0.04,1.23,1.0,0.82,5020.38
GJ 3929 c,GJ 3929,2022,Radial Velocity,15.04,0.0,,,0.201,0.01796567,0.313,3384.0
HD 66141 b,HD 66141,2012,Radial Velocity,480.5,0.07,0.03,-0.03,1.14,6.0,1.1,4323.0
Kepler-835 b,Kepler-835,2016,Transit,11.41909375,0.0,,,0.24890713,0.0258,1.08,5954.0
Kepler-1666 c,Kepler-1666,2020,Transit,40.7157,0.0,,,0.28866513,0.0332,1.23,6293.0
Kepler-1341 b,Kepler-1341,2016,Transit,132.9968322,0.0,,,0.26674993,0.029,0.79,4662.0
HAT-P-23 b,HAT-P-23,2010,Transit,1.212884,0.106,0.044,-0.044,1.368,2.09,1.13,5905.0
Kepler-396 b,Kepler-396,2013,Transit,42.994,0.0,,,0.312,0.238,0.85,5656.0
gam Cep b,gam Cep,2003,Radial Velocity,913.0,0.15,0.07,-0.05,1.13,6.6,1.27,4775.0
Kepler-1143 b,Kepler-1143,2016,Transit,2.888904849,0.0,,,0.14898742,0.0108,0.81,5053.0
Kepler-1801 b,Kepler-1801,2021,Transit,10.44089985,0.0,,,0.24170454,0.0245,0.936,5738.0
Kepler-136 b,Kepler-136,2014,Transit,11.5789,0.0,,,0.183,0.062,1.204,6165.0
WASP-120 b,WASP-120,2016,Transit,3.61126721,0.057,0.022,-0.018,1.39,4.85,1.393,6450.0
WASP-72 b,WASP-72,2012,Transit,2.21673,0.0,,,1.29,2.3,2.78,6250.0
Kepler-244 d,Kepler-244,2014,Transit,20.050401,0.0,,,0.206,0.048,0.933,5554.0
HD 118203 b,HD 118203,2005,Radial Velocity,6.1349779,0.3136,0.0075,-0.0075,1.14,2.14,1.27,5742.0
Kepler-146 c,Kepler-146,2014,Transit,76.732171,0.0,,,0.279,0.0313,1.079,5948.0
KOI-4777.01,KOI-4777,2022,Transit,0.412,0.0,,,0.04549923,0.3121181,0.41,3515.0
NY Vir c,NY Vir,2019,Eclipse Timing Variations,8799.0,0.15,0.01,-0.01,1.14,5.54,0.459,32780.0
Kepler-166 b,Kepler-166,2014,Transit,7.650254,0.0,,,0.203,0.0182,0.811,5413.0
HATS-4 b,HATS-4,2014,Transit,2.516729,0.013,0.016,-0.016,1.02,1.323,1.001,5403.0
Kepler-507 b,Kepler-507,2016,Transit,3.568096926,0.0,,,0.11597823,0.01792452,1.16,6113.0
Kepler-121 b,Kepler-121,2014,Transit,3.177422,0.0,,,0.209,0.0191,0.859,5311.0
TOI-2076 e,TOI-2076,2025,Transit,3.0223753,0.0,,,0.11606765,0.01478785,0.849,5187.0
HD 63433 d,HD 63433,2023,Transit,4.209075,0.16,0.36,-0.12,0.09572681,0.00394,0.99,5688.0
Kepler-172 d,Kepler-172,2014,Transit,14.627119,0.0,,,0.201,0.0179,1.081,5526.0
Kepler-1204 b,Kepler-1204,2016,Transit,85.7350285,0.0,,,0.27210277,0.03,1.03,5825.0
Kepler-705 b,Kepler-705,2016,Transit,56.0560538,0.0,,,0.18824159,0.016,0.53,3722.0
TOI-238 c,TOI-238,2024,Radial Velocity,8.465651,0.36,,,0.19448691,0.02108056,0.79,5059.0
Kepler-716 c,Kepler-716,2020,Transit,3.96999,0.0,,,0.12425866,0.00793,0.83,5012.0
HD 166724 b,HD 166724,2012,Radial Velocity,5144.0,0.734,0.02,-0.02,1.16,3.8,0.81,5127.0
HD 131496 b,HD 131496,2011,Radial Velocity,896.0,0.181,0.06,-0.06,1.2,1.8,1.34,4846.0
HD 163607 b,HD 163607,2012,Radial Velocity,75.2203,0.7441,0.0071,-0.0071,1.24,0.7836,1.12,5522.0
Kepler-1858 b,Kepler-1858,2021,Transit,88.07160187,0.0,,,0.21604841,0.0203,0.785,4939.0
KOI-13 b,KOI-13,2011,Transit,1.763588,0.00064,0.00012,-0.00016,1.512,9.28,1.72,7650.0
AU Mic d,AU Mic,2023,Transit Timing Variations,12.73596,0.00305,0.00104,-0.00104,0.0912,0.00331,0.51,3678.0
Kepler-728 b,Kepler-728,2016,Transit,5.743477265,0.0,,,0.29797484,0.035,0.95,5660.0
Kepler-563 b,Kepler-563,2016,Transit,22.18432708,0.0,,,0.27567134,0.0307,0.8,5066.0
Kepler-221 d,Kepler-221,2014,Transit,10.04156,0.0,,,0.244,0.01135833,0.854,5243.0
Kepler-595 b,Kepler-595,2016,Transit,25.3029092,0.0,,,0.3308056,0.05474625,0.93,5138.5
Kepler-296 f,Kepler-296,2014,Transit,63.33627,0.33,,,0.16058524,0.0123,0.498,3740.0
HD 173416 b,HD 173416,2008,Radial Velocity,322.03,0.208,0.089,-0.094,1.2,1.841,2.0,4683.0
Kepler-534 b,Kepler-534,2016,Transit,15.95994513,0.0,,,0.19983941,0.0178,1.05,5884.0
TOI-1736 c,TOI-1736,2023,Radial Velocity,571.25,0.3685,0.0021,-0.0021,1.12,8.7,1.0373,5636.0
TOI-5789 b,TOI-5789,2026,Radial Velocity,2.76369,0.0,,,0.112,0.00667027,0.821,5185.0
TOI-512 b,TOI-512,2025,Transit,7.18886,0.02,0.06,-0.03,0.13738983,0.01123248,0.74,5277.0
Kepler-1270 b,Kepler-1270,2016,Transit,6.03356196,0.0,,,0.29619056,0.0346,1.28,5047.0
Kepler-1370 b,Kepler-1370,2016,Transit,20.2641684,0.0,,,0.1641538,0.0127,1.19,6202.0
Kepler-172 c,Kepler-172,2014,Transit,6.388996,0.0,,,0.255,0.0269,1.081,5526.0
Kepler-1429 b,Kepler-1429,2016,Transit,4.48487493,0.0,,,0.11508609,0.00696,1.05,5902.0
Kepler-419 c,Kepler-419,2014,Transit Timing Variations,675.47,0.184,0.002,-0.002,1.13,7.3,1.39,6430.0
K2-266 d,K2-266,2018,Transit,14.697,0.047,0.043,-0.032,0.26139709,0.02800239,0.686,4285.0
HD 75784 b,HD 75784,2014,Radial Velocity,341.2,0.097,0.063,-0.063,1.23,1.0,1.26,4867.0
Kepler-1022 b,Kepler-1022,2016,Transit,10.99469878,0.0,,,0.2105451,0.0194,0.71,4445.0
Kepler-1321 d,Kepler-1321,2021,Transit,5.720920086,0.0,,,0.23449392,0.0233,0.513,3640.0
Kepler-433 b,Kepler-433,2015,Transit,5.33408384,0.119,0.079,-0.079,1.45,2.82,1.46,6360.0
Kepler-886 b,Kepler-886,2016,Transit,6.24146367,0.0,,,0.13560532,0.0092,1.1,6098.0
Kepler-1340 b,Kepler-1340,2016,Transit,0.665026916,0.0,,,0.13828174,0.00951,1.27,6331.0
HD 110113 c,HD 110113,2021,Radial Velocity,6.744,0.045,0.079,-0.038,0.18858523,0.03303653,0.997,5732.0
Kepler-220 b,Kepler-220,2014,Transit,4.159807,0.0,,,0.072,0.00144,0.729,4632.0
HD 99706 b,HD 99706,2011,Radial Velocity,841.0,0.25,0.16,-0.16,1.22,1.23,1.46,4862.0
Kepler-1472 b,Kepler-1472,2016,Transit,38.1312831,0.0,,,0.16950665,0.0134,1.16,6159.0
Kepler-133 b,Kepler-133,2014,Transit,8.129976,0.0,,,0.157,0.0118,1.02,5736.0
GJ 3138 d,GJ 3138,2017,Radial Velocity,257.8,0.32,0.2,-0.21,0.288,0.03303653,0.681,3717.0
Kepler-283 c,Kepler-283,2014,Transit,92.743711,0.0,,,0.162,0.0125,0.596,4351.0
Kepler-444 b,Kepler-444,2015,Transit,3.6001053,0.16,0.21,-0.1,0.036,0.000118,0.758,5046.0
Kepler-631 b,Kepler-631,2016,Transit,17.97979059,0.0,,,0.25872067,0.0275,1.24,6185.0
Kepler-1086 b,Kepler-1086,2016,Transit,18.78425728,0.0,,,0.21768222,0.0205,0.7,4350.0
Kepler-998 b,Kepler-998,2016,Transit,5.65377733,0.0,,,0.20697654,0.0189,1.12,6058.0
HD 20781 e,HD 20781,2019,Radial Velocity,85.5073,0.06,0.06,-0.04,0.342,0.0442,0.7,5256.0
Kepler-1023 b,Kepler-1023,2016,Transit,62.1387714,0.0,,,0.23463288,0.0233,0.93,5494.0
Kepler-104 c,Kepler-104,2014,Transit,23.668205,0.0,,,0.279,0.02247458,0.818,5711.0
Kepler-576 b,Kepler-576,2016,Transit,29.91136794,0.0,,,0.29172986,0.0338,0.99,5672.0
TOI-1338 c,TOI-1338 A,2023,Radial Velocity,215.79,0.037,0.032,-0.026,0.92,0.23723493,1.0936,5723.2
Kepler-1115 b,Kepler-1115,2016,Transit,23.5540725,0.0,,,0.15166384,0.0111,1.6,8480.0
KIC 5437945 b,KIC 5437945,2015,Transit,440.7813,0.0,,,0.57096976,0.106,1.07,6340.0
Kepler-1859 c,Kepler-1859,2023,Transit,3.59645081,0.0,,,0.14809554,0.0107,1.09,5887.0
HD 95544 b,HD 95544,2021,Radial Velocity,2041.54152,0.049,0.045,-0.029,1.14,6.021,1.01,5722.0
HD 132406 b,HD 132406,2007,Radial Velocity,908.0,0.25,0.063,-0.075,1.14,5.94,0.973,5766.0
TOI-5688 A b,TOI-5688 A,2024,Transit,2.94815527,0.128,0.078,-0.077,0.92,0.39,0.6,3713.0
Kepler-1201 b,Kepler-1201,2016,Transit,15.18725932,0.0,,,0.20430012,0.0184,1.15,6177.0
Kepler-370 c,Kepler-370,2014,Transit,19.02293,0.0,,,0.17,0.0136,0.982,5852.0
Kepler-1570 b,Kepler-1570,2016,Transit,26.548955,0.0,,,0.09545901,0.0039,0.92,5550.0
HD 159243 c,HD 159243,2013,Radial Velocity,248.4,0.075,0.05,-0.05,1.2,1.9,1.125,6123.0
Kepler-33 d,Kepler-33,2011,Transit,21.77596,0.0,,,0.477,0.01230217,1.291,5904.0
Kepler-232 c,Kepler-232,2014,Transit,11.379349,0.0,,,0.342,0.0442,0.97,5847.0
HD 80883 b,HD 80883,2022,Radial Velocity,6383.78352,0.203,0.185,-0.121,1.14,5.5,0.88,5177.91
Kepler-1505 b,Kepler-1505,2016,Transit,30.8609366,0.0,,,0.08296904,0.00236,0.93,5686.0
K2-18 c,K2-18,2017,Radial Velocity,8.962,0.47,,,0.236,0.02362898,0.359,3457.0
WASP-92 b,WASP-92,2016,Transit,2.1746742,0.0,,,1.461,0.805,1.19,6280.0
Kepler-949 c,Kepler-949,2023,Transit,20.99757968,0.0,,,0.26496611,0.0287,0.817,5211.0
tau Cet g,tau Cet,2017,Radial Velocity,20.0,0.06,0.13,-0.06,0.105,0.00550609,0.783,5310.0
Kepler-151 b,Kepler-151,2014,Transit,15.228958,0.0,,,0.273,0.0302,0.87,5460.0
Kepler-1290 b,Kepler-1290,2016,Transit,4.69500134,0.0,,,0.12668391,0.00819,0.95,5660.0
TOI-201 b,TOI-201,2021,Transit,52.9786,0.275,0.009,-0.009,1.01704163,0.51600171,1.32,6423.0
Kepler-1025 b,Kepler-1025,2016,Transit,37.3229493,0.0,,,0.17664377,0.0144,1.09,6089.0
WASP-16 b,WASP-16,2009,Transit,3.1186,0.0,,,1.22,1.24,1.78,5700.0
Kepler-366 b,Kepler-366,2014,Transit,3.281959,0.0,,,0.13,0.00859,1.088,6209.0
Kepler-207 d,Kepler-207,2014,Transit,5.868075,0.0,,,0.295,0.0345,1.313,5920.0
Kepler-1924 b,Kepler-1924,2021,Transit,15.33170033,0.0,,,0.23681598,0.0237,1.018,5726.0
Kepler-1767 b,Kepler-1767,2021,Transit,59.65829849,0.0,,,0.26880149,0.0294,0.887,5243.0
Kepler-1654 b,Kepler-1654,2018,Transit,1047.8356,0.26,0.21,-0.11,0.819,0.5,1.011,5597.0
GJ 740 b,GJ 740,2021,Radial Velocity,2.37756,0.24,0.15,-0.14,0.137,0.00931315,0.58,3913.0
Kepler-1524 b,Kepler-1524,2016,Transit,70.9674603,0.0,,,0.31581765,0.0386,1.17,6179.0
Kepler-68 d,Kepler-68,2013,Radial Velocity,632.62,0.102,0.016,-0.016,1.24,0.84007174,1.057,5847.0
Kepler-359 c,Kepler-359,2014,Transit,57.68802,0.0,,,0.384,0.00912437,0.827,6248.0
TOI-1181 b,TOI-1181,2022,Transit,2.103189,0.011,0.007,-0.008,1.519,1.179,1.467,6054.0
Kepler-324 e,Kepler-324,2021,Transit,13.97939968,0.0,,,0.1818742,0.73943674,0.844,5191.0
HD 177830 b,HD 177830,1999,Radial Velocity,410.10001,0.1,0.05,-0.05,1.2,1.69,1.7,4901.0
Kepler-279 b,Kepler-279,2014,Transit,12.309681,0.0,,,0.323,13.15467689,1.2,6363.0
Kepler-147 b,Kepler-147,2014,Transit,12.610584,0.0,,,0.136,0.0093,1.145,6012.0
WASP-108 b,WASP-108,2020,Transit,2.67555212374,0.0,,,1.35,0.892,1.167,6783.0
TOI-1853 b,TOI-1853,2023,Transit,1.2436258,0.03,,,0.30868106,0.23031296,0.837,4985.0
Kepler-1521 b,Kepler-1521,2016,Transit,47.14840805,0.0,,,0.22303506,0.0214,0.81,5042.0
HD 60532 b,HD 60532,2008,Radial Velocity,201.9,0.26,0.02,-0.02,1.23,1.06,1.5,6245.0
HD 209458 b,HD 209458,1999,Radial Velocity,3.52474859,0.0,,,1.39,0.73,1.23,6091.0
Kepler-238 c,Kepler-238,2014,Transit,6.155557,0.0,,,0.213,0.47988788,1.229,5751.0
Kepler-1901 b,Kepler-1901,2021,Transit,3.484129906,0.0,,,0.13151857,0.00873,1.022,5696.0
Kepler-55 c,Kepler-55,2012,Transit,42.1516418,0.0,,,0.197,0.22,0.62,4362.0
Kepler-673 b,Kepler-673,2016,Transit,3.728731093,0.0,,,0.58345972,0.11,0.88,5355.0
GJ 676 A d,GJ 676 A,2012,Radial Velocity,3.60076,0.192,0.073,-0.079,0.159,0.012,0.626,3734.0
Kepler-218 b,Kepler-218,2014,Transit,3.619337,0.0,,,0.132,0.00879,1.019,5502.0
WASP-78 b,WASP-78,2012,Transit,2.17518,0.0,,,1.93,1.11,1.87,6100.0
Kepler-620 b,Kepler-620,2016,Transit,12.91375431,0.0,,,0.29619056,0.0346,1.15,6155.0
Kepler-1330 b,Kepler-1330,2016,Transit,10.10769068,0.0,,,0.14720314,0.0106,0.97,5608.0
TOI-2989 b,TOI-2989,2025,Transit,3.122832,0.0,,,1.12,3.0,0.77,4672.0
Kepler-424 b,Kepler-424,2014,Transit,3.3118644,0.0,,,0.89,1.03,1.01,5460.0
Kepler-349 c,Kepler-349,2014,Transit,12.247629,0.0,,,0.175,0.0142,1.083,5956.0
Kepler-1231 b,Kepler-1231,2016,Transit,10.41725184,0.0,,,0.12668391,0.00819,1.01,5778.0
Kepler-274 b,Kepler-274,2014,Transit,11.634788,0.0,,,0.137,0.0094,0.883,6023.0
Kepler-280 c,Kepler-280,2014,Transit,4.807091,0.0,,,0.179,0.0148,0.962,5744.0
TOI-163 b,TOI-163,2019,Transit,4.231306,0.0,,,1.489,1.22,1.4352,6495.0
Kepler-969 b,Kepler-969,2016,Transit,34.1731714,0.0,,,0.18467303,0.0155,0.92,5214.0
Kepler-359 b,Kepler-359,2014,Transit,25.563222,0.0,,,0.315,0.0384,0.827,6248.0
Kepler-1385 b,Kepler-1385,2016,Transit,2.88879862,0.0,,,0.07583192,0.00171,1.15,5732.0
Kepler-369 c,Kepler-369,2014,Transit,14.871572,0.0,,,0.126,0.00809,0.5,3591.0
TOI-431 b,TOI-431,2021,Transit,0.490047,0.0,,,0.11419415,0.0096593,0.78,4850.0
WASP-102 b,WASP-102,2025,Transit,2.709813,0.0,,,1.33,0.622,1.08,5990.0
Kepler-645 b,Kepler-645,2016,Transit,3.275822621,0.0,,,0.18734945,0.0159,1.13,6170.0
GJ 480 b,GJ 480,2020,Radial Velocity,9.5536,0.0,,,0.26,0.0276879,0.45,3509.0
gam Psc b,gam Psc,2021,Radial Velocity,555.1,0.204,0.114,-0.141,1.22,1.34,0.99,4742.0
Kepler-1253 b,Kepler-1253,2016,Transit,68.8861915,0.0,,,0.11865465,0.00733,0.97,5850.0
Kepler-65 b,Kepler-65,2012,Transit,2.15491,0.028,0.031,-0.02,0.127,0.0076,1.25,6211.0
TOI-1467 b,TOI-1467,2024,Transit,5.97114713,0.0,,,0.17129122,0.02831717,0.489,3834.0
RR Cae b,RR Cae,2012,Eclipse Timing Variations,4343.5,0.0,,,1.16,4.2,0.44,3904.0
WASP-186 b,WASP-186,2020,Transit,5.026799,0.33,0.01,-0.01,1.11,4.22,1.22,6361.0
Kepler-832 b,Kepler-832,2016,Transit,7.1396941,0.0,,,0.18378089,0.0154,0.92,5596.0
Kepler-281 d,Kepler-281,2021,Transit,148.2720032,0.0,,,0.52970723,2.05771412,0.984,5717.0
DMPP-3 A b,DMPP-3 A,2019,Radial Velocity,5.59,0.42,0.17,-0.17,0.129,0.00840076,0.9,5138.0
Kepler-1889 b,Kepler-1889,2021,Transit,37.30369949,0.0,,,0.26261147,0.0282,0.864,5646.0
TOI-5340 b,TOI-5340,2025,Transit,4.9394392,0.13,,,1.345,0.85,1.35,5990.0
Kepler-988 b,Kepler-988,2016,Transit,17.76080053,0.0,,,0.18467303,0.0155,0.55,4005.0
K2-117 c,K2-117,2017,Transit,5.444017,0.15,0.178886,-0.115822,0.18378089,0.0154,0.54,3778.0
Kepler-400 c,Kepler-400,2014,Transit,17.340824,0.0,,,0.133,0.00889,1.08,5886.0
WASP-118 b,WASP-118,2016,Transit,4.0460435,0.0,,,1.44,0.514,1.32,6410.0
TOI-1278 b,TOI-1278,2021,Transit,14.47567,0.013,0.004,-0.004,1.09,18.5,0.54,3799.0
HD 12235 b,HD 12235,2022,Radial Velocity,4.36305,0.376,0.11,-0.254,0.288,0.033,1.1,5986.0
Kepler-364 b,Kepler-364,2014,Transit,25.745718,0.0,,,0.138,0.00951,1.076,6108.0
Kepler-732 c,Kepler-732,2016,Transit,0.893041236,0.0,,,0.11330181,0.00678,0.49,3631.0
HD 220689 b,HD 220689,2012,Radial Velocity,2266.4,0.054,0.061,-0.038,1.22,1.2,1.016,5921.0
Kepler-444 f,Kepler-444,2015,Transit,9.740486,0.29,0.2,-0.19,0.066,0.00104,0.758,5046.0
Kepler-222 c,Kepler-222,2014,Transit,10.08881,0.0,,,0.414,0.0612,0.933,5433.0
K2-107 b,K2-107,2017,Transit,3.313959,0.0,,,1.42564011,0.84,1.3,6061.0
Kepler-999 b,Kepler-999,2016,Transit,5.991857017,0.0,,,0.20876082,0.0191,1.29,6237.0
GJ 887 c,GJ 887,2020,Radial Velocity,21.784,0.17,0.06,-0.06,0.217,0.02045129,0.495,3688.0
Kepler-524 b,Kepler-524,2016,Transit,7.97419807,0.0,,,0.17039879,0.0136,1.09,6014.0
Kepler-291 c,Kepler-291,2014,Transit,5.700786,0.0,,,0.168,0.0132,1.023,6002.0
WASP-132 c,WASP-132,2022,Transit,1.01153624,0.0,,,0.1642433,0.01969616,0.789,4686.0
V1298 Tau d,V1298 Tau,2019,Transit,12.401394,0.0087,,,0.58256858,0.01887811,1.1,4970.0
LHS 1140 b,LHS 1140,2017,Transit,24.73723,0.043,,,0.15434053,0.01761957,0.1844,3096.0
