specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err
387363197549570048,240.66646,-0.45205545,0.07242344,182.7416,4.118364,50.2529,3.75171,23.01457,3.560838,86.53662,3.415309
387376666567010304,240.29138,-1.0426656,0.09518528,386.8975,4.803003,80.83421,3.850178,35.87571,3.670908,121.1213,3.108097
387387936561195008,239.67807,-1.0146446,0.05535642,522.389,5.523991,117.0763,3.589744,18.10079,2.91608,163.2211,3.325129
387390410462357504,239.59622,-0.80733491,0.1167837,68.34889,4.08274,21.03301,3.377524,26.60542,3.992402,85.76135,4.363011
387425869712353280,240.92201,0.15294379,0.05311063,159.1071,3.705653,27.26398,3.006562,26.8233,3.309448,80.7227,2.970999
388472054975850496,242.64573,-1.228953,0.06949467,318.818,3.499843,100.1963,3.532767,41.99597,3.123037,102.5446,2.274524
388549570545608704,242.28613,0.83677343,0.09402768,155.9719,4.126535,43.25176,3.647263,281.5312,5.175702,152.1826,3.834569
389651006369064960,243.51008,1.0527776,0.03289048,1083.964,7.358219,335.2464,4.654927,857.4014,7.369935,97.11504,1.943387
389660352217901056,243.23115,0.27624387,0.0773899,147.3581,2.275339,38.43137,2.2516,46.96902,2.472562,29.97819,1.397706
389685091229526016,244.16318,1.2077656,0.05537476,472.8438,4.484826,126.9318,3.058094,173.4815,3.605229,163.6005,2.930634
389726048037660672,245.27191,0.21064728,0.06712943,225.6161,2.865541,38.53031,2.147996,21.76261,2.104837,76.75105,2.014699
389729346572544000,245.23454,0.89401453,0.0477161,416.7745,4.065719,103.597,2.536378,20.71078,1.964308,138.0129,2.357609
391846455842727936,248.59389,-1.1683535,0.05906265,341.0076,3.761215,102.7017,3.006769,105.8173,3.128355,75.05834,2.042735
391898682645047296,247.39162,-0.17884521,0.07410526,264.5042,3.311949,63.71949,2.12914,14.91684,1.808496,86.78773,1.993939
393000393765840896,253.48815,63.385719,0.1864669,360.5713,3.451954,74.30903,2.323446,18.31375,1.804204,146.5296,2.364002
394154331084974080,256.40559,65.607353,0.07810591,234.553,2.89311,50.01036,2.492836,19.8573,2.167769,79.2821,1.983309
395229653524047872,256.65742,61.388247,0.06820938,718.515,6.624388,123.1563,3.483895,40.4971,3.212838,423.7548,4.716029
395273633989158912,254.14855,61.343632,0.1596275,87.56302,5.884086,26.67975,3.207235,69.9707,4.594213,56.73246,4.241466
397505642727761920,256.49978,59.08823,0.07524872,73.42781,1.376513,19.87019,1.29918,17.51394,1.351009,17.46815,1.025235
397522685157992448,256.33397,58.482557,0.1273509,238.1737,2.66671,68.5241,1.711474,43.72713,1.650608,60.95166,1.239374
397572987814963200,256.66007,59.860714,0.09667914,705.6992,4.948276,111.7909,2.86948,36.79297,2.454572,335.2745,3.401937
397573262692870144,256.65699,59.485228,0.07949669,109.7205,1.542296,23.22258,1.420574,12.45131,1.329103,34.24171,1.099471
397579035128915968,256.90235,59.546695,0.0943712,230.2996,2.3434,59.65774,1.713234,18.6884,1.515899,80.81343,1.581707
397585357320775680,257.6019,59.4928,0.05644265,382.5894,2.719033,117.3937,2.146353,297.1518,3.397981,37.30139,1.152667
397613119989377024,259.66133,60.604822,0.01331499,146.9823,1.827977,18.87329,0.4267798,2.134984,0.2830207,38.78475,0.4950114
398707410430093312,261.31682,61.122221,0.03659337,391.6898,4.356113,119.3539,3.039471,200.0227,3.963538,60.70502,1.883556
399718961060538368,259.54484,56.56628,0.02925621,183.3409,2.392264,55.79114,1.869627,112.9718,2.399207,15.39875,0.9681992
399802523944249344,257.70834,57.527288,0.1009502,511.9111,4.895864,115.7029,2.87938,21.03624,2.268593,174.2935,3.243858
399831111246571520,258.847,57.432887,0.03220197,84.17711,9.138967,53.73847,7.527438,53.16716,6.817613,99.27007,8.506586
399859423670986752,259.68275,57.78913,0.05070838,144.5849,2.447081,43.93944,1.93094,36.64103,2.014598,34.73933,1.470487
403229977069250560,264.48252,57.687392,0.02813606,60.59669,1.704263,20.92442,1.962422,31.92986,2.068706,8.745593,1.160251
403233550482040832,264.79158,57.024291,0.1227049,129.3765,3.507228,27.85439,2.575564,31.18855,2.530326,70.61102,2.729024
403235474627389440,264.82123,56.704445,0.08360187,1478.1,10.85326,337.5876,4.927586,55.61863,3.510072,729.0108,6.221996
403241247063435264,264.8302,57.414829,0.04649404,488.1872,5.069294,147.3934,3.087206,144.2379,3.119267,118.9008,2.254026
404299801933408256,260.53129,54.213731,0.06085053,490.4041,4.609474,149.0404,3.408148,154.9705,3.610775,178.0541,2.781989
404328389235730432,261.13799,53.715347,0.03062648,153.1882,2.323686,42.52135,2.235046,58.78997,2.51473,28.42408,1.415992
404345981421774848,262.16265,54.160595,0.1781808,507.4463,4.631179,147.5572,3.11307,136.7843,3.814605,122.7013,2.888775
407599989070522368,264.68361,53.54419,0.1261575,640.0847,5.734642,127.3465,2.835658,38.35451,2.375158,230.7001,3.184069
407650291727493120,263.02995,54.444579,0.1153443,469.9105,6.174699,93.58806,3.441435,211.0794,5.291153,333.0289,5.025367
407658263186794496,262.80506,53.838079,0.06169554,202.4207,2.51113,54.69954,1.967449,36.00423,1.907436,47.18476,1.393542
407661561721677824,262.36542,54.48509,0.08089844,273.611,3.333237,58.96495,2.125998,17.00667,1.966404,82.83897,2.129945
407698945117022208,264.59077,55.686296,0.08430091,247.0486,3.211186,57.05955,2.34914,18.42711,2.168574,95.83362,2.269187
407745949239109632,265.5771,55.260425,0.06178131,44.04655,2.769704,11.70284,2.331519,14.8671,2.928236,46.16277,3.042328
408726988321220608,233.15168,-0.80816968,0.03705697,62.82158,1.774464,18.58382,1.873789,22.107,1.916614,10.77017,1.903804
408805053646792704,232.2976,0.72423872,0.03978621,752.6143,6.772973,171.532,3.227561,25.70633,2.278052,276.9294,3.701028
408855356303763456,233.36801,0.30281174,0.08241812,224.27,2.742264,73.04977,2.161228,99.04226,2.523399,38.69096,1.350503
409950195191670784,246.33721,1.2435825,0.04765368,255.008,3.213888,65.15515,2.277963,12.83365,1.936787,69.57735,1.975638
409960090796320768,246.56186,0.61632857,0.09176008,314.1388,3.320117,64.26107,2.324319,17.74892,2.256961,135.9587,2.518195
409962839575390208,246.43305,0.19877845,0.08537927,423.808,3.949258,79.1171,2.582214,15.65768,2.322906,193.4292,2.865528
409997199313758208,247.45356,0.81454956,0.0720602,152.296,2.496874,36.30479,2.094519,11.08324,2.028794,51.721,1.98892
412201170656847872,261.98802,60.068209,0.02784145,52.528,1.704537,11.72904,1.816817,9.143701,1.650874,12.95406,1.23149
412219312598706176,262.11762,59.294382,0.1300821,173.3031,3.858446,35.67668,2.732157,24.48069,3.022985,147.6329,3.837589
413208597850253312,262.33304,54.682635,0.1156163,150.0449,3.447182,14.15343,1.840013,12.12794,2.059604,80.3414,2.972676
413214645164206080,262.65519,55.232912,0.08096033,89.28235,2.029676,16.01542,1.756676,9.77257,1.594409,38.66348,1.662349
413242957588621312,260.25269,54.215381,0.1076364,142.4203,2.504182,25.86639,1.603704,80.46403,2.147156,115.5753,2.109052
413342463390935040,260.27489,55.688424,0.06241433,126.5183,2.032832,28.64295,1.470439,20.51893,1.663651,60.70558,1.707876
413356757042096128,261.38659,55.656515,0.01099526,226.6875,2.043159,73.07468,1.619054,297.5905,2.847508,10.22195,0.8082731
417720170295879680,328.5825,-1.2476028,0.146519,332.9354,3.93292,79.57511,3.2378,89.85725,2.9491,76.87846,1.869773
417765250272618496,327.61185,-1.0223802,0.0710004,174.7535,2.565498,45.75372,2.240366,18.88562,2.165911,64.20553,1.999953
417802083912148992,326.93706,0.7872095,0.1225989,501.0954,4.379535,118.3362,2.923801,69.40213,2.824635,136.7719,2.415907
417829571702843392,327.44507,0.59668342,0.166702,1164.1,7.336602,240.1421,3.969693,122.7665,4.175822,462.8469,4.113187
417873552167954432,328.57792,0.35540371,0.06712813,608.803,5.264718,142.0103,3.710512,640.0879,5.880389,789.075,5.31451
418844422529116160,330.91009,-0.20002822,0.105699,179.968,3.413486,46.60614,2.557053,23.23874,2.562596,59.44741,4.076329
418856517157021696,330.64997,-0.53816734,0.09878745,387.522,4.823863,84.67677,3.471909,23.87528,3.245829,201.7835,4.104812
418938980529104896,329.18942,1.1678172,0.02824501,254.5117,3.286281,71.45963,2.747818,105.4334,3.127843,38.64343,1.613627
418966193441892352,329.72143,0.011743696,0.1092504,395.478,6.757339,79.68991,3.799643,38.15265,3.868199,193.7995,5.004165
420084115430205440,331.73347,1.2249208,0.04869162,510.2682,8.16501,106.3601,4.653471,24.98134,4.507703,200.0532,5.819543
420127821017409536,332.47909,1.2169414,0.05112087,1389.839,14.70175,436.5067,6.515586,1333.741,13.64471,132.7986,3.069473
421204517829240832,333.15771,0.51148248,0.01394999,332.8148,4.365583,101.8593,3.447923,136.1382,4.017933,43.67827,2.12881
422265002649479168,335.70795,-0.43086282,0.1419808,302.1477,4.167369,81.43518,2.909358,38.43583,2.767687,89.19688,2.948404
422274073620408320,335.28266,-0.39916258,0.06023756,219.5602,3.839284,60.74348,3.001012,15.84383,2.679331,84.62426,2.965498
422375503568070656,336.548,0.31641406,0.08005716,241.0924,4.162661,56.85503,2.931852,24.38415,2.916751,111.5813,3.194054
423347197019449344,338.68493,0.0016760817,0.08148755,285.3903,3.767097,82.53069,2.717803,64.79874,2.728646,75.78016,1.962139
423407395281070080,337.1933,-1.1666662,0.05916265,325.5511,4.561318,90.31262,3.087575,51.52713,2.982375,99.61035,2.636945
423485735484549120,338.00874,1.1740077,0.03991925,108.4135,2.849511,26.84266,2.484777,25.31286,2.568026,23.19022,1.756943
423504427182221312,338.33953,1.1326291,0.07381031,1658.651,14.17076,313.4533,5.768106,39.23894,4.067685,667.4684,7.247131
424502508895889408,339.6458,-1.1533949,0.1434125,273.9245,3.799595,67.53284,2.897523,51.94537,2.859248,77.34209,2.530861
424526698151700480,339.00757,-0.56013134,0.1068257,78.00771,2.699063,15.34097,1.960288,13.74718,2.182934,33.31741,2.496279
424553361308674048,338.61195,0.6790417,0.09022169,309.2096,4.235805,82.98827,3.152678,26.1463,3.223773,90.61588,2.690208
425756227046238208,342.13762,1.1715572,0.03912207,159.8075,2.735887,49.52354,2.526323,81.14941,3.051792,19.59816,1.565942
426729013969446912,343.96374,-1.1838449,0.02702519,116.1678,3.030432,25.40138,3.117783,16.34001,2.821233,39.67075,2.301271
426741933231073280,343.66023,-1.0262355,0.08338704,211.5472,3.706601,46.60595,2.973543,39.36694,3.252241,62.6162,2.60863
426830993672923136,342.96611,1.1359918,0.06853665,183.1677,5.556885,22.40682,4.476247,30.85126,4.673124,108.5775,4.754527
427893946589407232,344.91418,-0.039295318,0.04551757,511.0099,5.814306,117.9109,3.451576,41.01138,2.679588,181.0696,3.226308
428980539274323968,348.08768,-1.0951174,0.02613523,35.08335,1.435603,10.34842,1.941604,12.56917,2.008856,8.847688,1.118809
429049533628966912,346.57695,-0.91231086,0.1010999,408.2549,4.195565,111.5178,3.102052,49.98332,2.703855,124.6747,2.823367
429050083384780800,346.55636,-0.96031403,0.07306048,112.0545,2.455716,31.16954,2.354899,217.0967,4.019071,79.25763,2.017939
429120452128958464,348.16635,0.14496626,0.1173068,298.0074,5.449289,56.31487,3.035422,21.72721,2.866816,121.6859,3.316745
429136944803375104,348.37235,0.90966082,0.1209177,132.2457,3.392036,43.97784,2.740902,16.2303,2.851397,60.2042,2.590159
430176808009230336,347.9774,-0.57981509,0.09112661,352.2312,4.194567,63.01857,3.062344,35.67818,3.3137,121.1129,2.873671
430188627759228928,347.91473,0.44298479,0.06958557,447.8499,6.401802,90.15177,4.345001,47.37993,4.176749,200.7323,4.736043
431267523577538560,351.23267,-0.13863499,0.187527,228.1724,4.7428,55.13758,2.90933,15.02509,2.344213,83.04099,4.287716
431284291129862144,350.81301,-0.57969257,0.1142005,224.7785,4.794198,64.65986,3.058932,130.1171,9.122218,93.06107,4.008802
431374176205432832,351.72475,1.0556486,0.1100344,247.2069,3.800533,43.38144,2.094831,10.50022,2.042728,171.5798,3.259983
432378855005644800,353.30312,-1.1733242,0.08945134,136.2699,2.473161,33.8905,2.244423,11.10594,2.149802,38.07158,1.900475
432444001069590528,352.22305,0.17310283,0.1877479,251.868,4.288877,54.85835,3.007882,35.57769,2.548475,120.0432,4.102206
432445925214939136,353.21693,1.2327931,0.1870005,183.4032,4.562645,43.10556,2.831322,16.74583,2.273616,64.17805,2.696149
432457195209123840,353.21922,0.88902928,0.1300119,78.70391,5.343275,20.34494,3.934446,32.56345,3.860821,66.4953,4.40834
432497877139351552,353.81345,0.036405663,0.01765373,105.1513,2.096745,37.60729,2.041102,74.43209,2.53883,6.590334,1.220294
433643842495866880,356.3024,0.044341137,0.08121351,258.356,3.128525,86.25914,2.246371,88.62741,2.348787,56.14766,1.39371
434647696695912448,357.77511,-0.51970797,0.05511312,498.053,6.678246,143.5884,3.995911,146.0893,4.423428,108.0661,3.096002
434760121759852544,358.80619,0.33479865,0.113498,206.0301,4.285028,48.22553,2.635148,36.62558,6.034081,69.83295,2.808722
435745559106578432,0.023121653,-1.2163687,0.03167664,96.72822,2.353928,23.07999,2.141128,27.56264,2.248553,16.8162,1.47602
435776070554249216,0.0325982,-0.040570729,0.02366391,414.6734,5.900767,102.4036,3.503726,61.83673,3.475335,162.7432,4.034107
435872277821679616,0.5993224,0.58479005,0.1408455,399.2882,4.367254,108.9744,2.510647,203.0979,3.537845,124.011,2.105553
436864587099301888,2.31213,-0.75569327,0.100861,238.9115,3.513556,71.48024,2.855976,53.40248,2.851688,72.60056,4.209015
436906918296971264,1.6415139,-1.128904,0.1138631,201.5739,3.61662,62.97284,2.311119,114.6688,13.99494,44.20235,1.98243
438075974068758528,3.3021008,1.0409786,0.03910358,353.7828,4.448099,82.23625,3.174075,63.31309,3.138872,114.334,2.84494
439105668469778432,6.0395283,-1.0089483,0.06448167,154.9144,1.904483,39.65517,1.724293,23.65959,1.723491,40.64812,1.425792
439123260655822848,5.6439925,-1.22368,0.08371927,76.21326,2.337766,12.84177,2.1975,14.33778,2.431989,45.22898,2.176515
439168065754654720,4.9710261,-1.0524624,0.1052925,168.3465,2.084282,39.23432,1.742855,15.95974,1.717705,64.06998,4.673959
440261253210859520,6.9743469,-0.9668345,0.01449386,817.2822,7.766269,240.104,4.819731,693.1553,8.5041,63.0617,2.248958
440277196129462272,7.1805055,-0.243388,0.06010011,561.994,5.92896,155.7464,3.396973,74.8335,2.835558,161.3481,2.914136
440305508553877504,6.2680414,-1.0508856,0.01372081,203.2389,2.836647,71.83305,2.764731,161.2591,3.776517,9.996594,1.1757
440342891949221888,6.7803437,0.5929167,0.06000115,657.7729,7.079289,134.6122,3.905577,48.40279,3.429412,263.2853,4.430046
440357735356196864,6.9818491,0.084551137,0.1622407,180.5838,5.064266,26.44285,2.734687,19.09368,3.159621,111.7155,3.815483
440393469484099584,7.8498172,1.1397988,0.0670496,224.4073,3.574517,60.83805,2.666816,13.67814,2.393736,69.86111,2.341513
441411067680155648,8.8792534,-0.86424811,0.05501086,314.5033,4.60522,66.01289,2.994186,16.80712,2.494754,117.1285,3.123119
441427835232479232,8.4260038,-0.083421122,0.08010735,771.2686,7.613626,200.12,4.167151,50.22334,3.245865,289.4421,4.13321
441429759377827840,8.5224676,-0.507803,0.06764515,282.5044,3.811383,73.43044,2.71672,23.08105,2.365788,99.66072,2.406641
442516351760754688,11.252035,-0.78972304,0.05676873,487.9884,4.672987,148.7665,3.033202,125.7318,3.004545,110.855,2.134178
442558957836331008,9.8878506,-0.83259675,0.128323,246.4267,4.053531,55.55392,2.80192,21.33072,2.769173,93.30529,2.758541
442563081004935168,10.14622,-0.29365619,0.01929348,197.3201,2.921279,63.93784,2.350477,145.7283,3.143368,20.6376,1.210902
443640604396644352,13.116845,-1.0879571,0.1325499,22.56198,1.639612,9.367534,1.457783,9.085501,1.457982,26.3764,1.308954
443674964135012352,12.620195,-1.0025826,0.1033547,152.6746,2.351577,26.69318,1.520927,93.92413,1.914872,134.4371,1.829561
443684309983848448,11.819748,-1.1486314,0.01884869,10.91019,0.616551,3.904022,0.7077424,4.188155,0.7020754,2.844953,0.4900504
443696404611753984,11.959081,1.1840603,0.1868258,197.4579,2.763396,40.79379,2.174449,26.87869,2.097739,69.93872,2.342274
443725816547796992,12.789144,1.1090592,0.09397482,296.584,2.108706,81.96307,1.631406,54.78256,1.616789,78.03595,1.317743
443766223600117760,13.859371,0.6059084,0.08651891,120.3979,2.737166,29.97531,2.116244,56.73095,2.250959,135.9228,2.525183
444771999680587776,14.857168,-0.82966594,0.1202164,845.9113,7.242442,240.915,4.294396,498.9729,6.366574,130.2653,2.936433
445931710123632640,15.509116,-0.3827538,0.1000073,466.1059,4.793583,138.7005,2.988604,300.8145,4.490637,55.10334,4.648606
445938582071306240,15.867859,-1.1056648,0.06672404,120.8759,2.470743,29.72244,2.041576,17.68836,2.155021,31.08152,1.519776
445947927920142336,15.778578,0.78630129,0.04485998,73.34317,2.88106,19.50026,2.182202,12.93771,2.505067,41.35979,3.086305
445977064978278400,15.745515,-0.10752589,0.04301508,72.53081,1.897928,19.12337,2.008325,23.23591,2.00748,16.30879,2.115061
445999604966647808,16.753353,0.85681348,0.0484318,57.75438,2.115756,13.04241,1.91198,10.25237,1.810236,18.55143,1.645538
447105713295091712,18.307746,1.2050729,0.04434335,930.4078,8.741938,260.9173,4.798584,118.2513,4.051877,297.7008,4.571879
448176362658752512,19.168828,-1.1945099,0.047844,759.1245,8.969262,123.2186,4.049193,25.81214,3.602057,373.1847,5.994859
448223916536653824,18.808022,0.28931409,0.04596533,305.1089,4.213196,60.72761,2.369771,10.31913,2.057617,88.04808,2.687893
448244532379674624,18.982555,0.078542309,0.1143548,410.2758,5.596493,105.7926,2.796388,90.66918,6.393463,121.5751,2.847689
448247006280837120,19.356445,0.58665228,0.05924149,393.6936,5.150516,96.5649,3.174181,27.30627,2.845211,153.046,3.429093
448259925542463488,19.49714,0.24170844,0.04152127,76.11475,3.989228,19.65705,2.754299,28.75652,3.595269,69.64951,4.04567
448267897001764864,19.893473,0.65365949,0.05366255,492.9742,5.71152,76.50594,2.747732,29.3352,2.506547,169.826,3.423347
449287969384196096,20.760346,-0.3241023,0.04336082,331.6205,3.983515,88.07974,2.607555,17.44788,2.122544,90.40271,2.468717
449383626895812608,21.587849,0.56199508,0.1205753,211.2914,3.054142,57.13998,1.97193,21.75191,1.947132,63.00877,1.677591
449406991517902848,22.896163,0.53731597,0.09432533,177.5565,2.757497,53.6719,2.068718,45.89577,2.102005,40.43903,1.629871
450379509603002368,24.300821,0.069719697,0.08282863,325.3851,4.257979,83.14722,2.872322,16.1505,2.349799,108.5431,2.482291
450476816382060544,22.834787,0.34475387,0.157011,593.6232,7.210682,106.8846,3.063113,30.98548,3.213799,252.0935,4.409244
450481489306478592,23.262776,1.1399406,0.04321611,90.15292,2.056117,30.44371,2.090536,48.9306,2.328152,8.369467,1.574116
450481764184385536,23.325576,1.1049648,0.05609751,337.2967,3.600933,108.8999,2.656508,357.2362,4.804987,34.02563,1.376355
451540593345062912,25.327329,-0.21044392,0.05538065,403.2337,5.211257,89.76852,2.809728,31.75499,2.56012,130.4804,3.195674
451562858455525376,24.701392,-0.039199177,0.0742159,601.335,7.03512,82.21556,3.546333,36.75122,3.247406,325.1016,4.71568
451646421339236352,26.181309,0.41030789,0.06920923,97.32089,2.228939,23.42989,1.88151,9.152522,1.600646,40.12445,1.706526
452612342388123648,28.548566,-1.1971891,0.045709,185.583,13.49835,61.23309,8.001309,42.62907,7.58507,243.0424,12.72719
452720919161366528,26.969834,0.20721876,0.170312,243.5977,3.911978,55.06121,2.657294,14.54619,2.51719,85.73594,2.753591
453828128679159808,28.92854,0.88444048,0.113402,244.5674,4.780346,58.41431,3.412205,263.4163,7.353345,236.4902,4.649398
